date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449166149,-9.369353592478216,-1.129964410715562,46303877432
2025-03-24,-5.945484405032193,-10.306886716209966,-1.9712463418091373,46303877432
2025-03-25,-6.514488360898238,-10.314612623500677,-2.3122614631941762,46303877432
2025-03-26,-7.083492316764289,-11.038669240547902,-2.8907060225702366,46303877432
2025-03-27,-7.6524962726303265,-11.760521381209706,-3.748879760450864,46303877432
2025-03-28,-8.221500228496378,-12.17184876714334,-4.001444126512058,46303877432
2025-03-29,-8.79050418436243,-12.975158959515824,-4.8455572657484565,46303877432
2025-03-30,-9.359508140228467,-13.378626059725077,-5.089811464909782,46303877432
2025-03-31,-9.928512096094519,-14.434124157472626,-5.837706054165138,46303877432
2024-12-31,3.9986594018922714,0.9412030697181889,7.057145352642604,46303948414
2025-01-01,4.018659914392803,0.9304993033460297,6.911709252804279,46303948414
2025-01-02,4.038660426893334,1.2592807884893518,7.05178319110819,46303948414
2025-01-03,4.0586609393938655,0.9015080864953319,7.070063201384585,46303948414
2025-01-04,4.078661451894398,1.0254048978558656,6.9030862339655155,46303948414
2025-01-05,4.098661964394928,1.1698580971741306,6.863673186528219,46303948414
2025-01-06,4.1186624768954605,1.2564492791408526,7.03399711547189,46303948414
2025-01-07,4.138662989395992,1.3746522071758474,7.069460265352183,46303948414
